customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AverageMonthlySpend
3470-BTGQO,1,0,0,1,21,1,0,-0.6351950639824246,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.03
1209-VFFOC,1,0,1,1,68,0,1,-0.2779087089467081,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0.01
8224-DWCKX,1,1,0,0,12,1,1,0.2837786771094415,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.05
5482-PLVPE,0,1,0,0,2,0,0,-1.343120586053193,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.49
4553-DVPZG,0,0,1,0,62,1,1,1.216046794202637,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.03
4902-OHLSK,0,1,0,0,29,1,0,1.126309756193666,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.01
6917-IAYHD,1,0,0,1,1,0,0,-1.03568814102246,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.99
0495-ZBNGW,1,1,1,0,5,1,1,0.50313588113137,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.17
8620-RJPZN,0,0,0,0,1,1,0,-1.46443176706532,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-1.0
7572-KPVKK,1,0,0,1,62,1,1,1.305783832211607,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0.03
2642-MAWLJ,0,0,1,1,36,1,0,-1.479387940066815,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.02
2357-COQEK,0,1,0,0,28,1,1,1.280856877209115,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.01
7103-ZGVNT,0,0,1,1,69,1,0,0.2970730531107706,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0.02
3737-GCSPV,0,0,1,0,11,1,1,1.044881703185526,1,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,-0.04
2027-WKXMW,0,0,1,0,63,1,1,1.461992750227223,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.03
7137-NAXML,1,0,0,0,23,1,0,-1.482711534067148,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.04
2428-ZMCTB,1,0,0,0,10,1,0,-1.496005910068476,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-0.09
2961-VNFKL,0,0,1,0,71,1,1,-1.289943082047877,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.0
1768-HNVGJ,0,1,0,0,45,1,1,0.1757618720986435,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.01
6963-KQYQB,0,0,1,1,70,1,0,-1.35309136805419,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.0
5934-RMPOV,0,0,0,1,22,1,1,0.6643301901474837,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.01
1207-BLKSA,0,0,1,1,52,1,0,-1.386327308057512,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.01
4088-YLDSU,1,0,1,0,55,1,1,1.30910742621194,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0.03
8316-BBQAY,0,0,0,0,65,0,0,-0.1599211219349132,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.01
1166-PQLGG,0,0,1,1,72,1,0,-1.502653098069141,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.01
3146-JTQHR,1,0,1,0,10,1,0,-1.500991301068975,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.09
4291-YZODP,0,0,0,1,7,1,0,-1.48603512806748,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.14
4395-PZMSN,1,1,0,0,5,1,1,0.6909189421501416,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.17
6427-FEFIG,0,0,1,1,24,1,0,0.4599291591270504,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,-0.01
0017-IUDMW,0,0,1,1,72,1,1,1.729542067253969,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.04
8706-HRADD,1,0,0,0,21,0,1,-0.7049905379894018,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,-0.03
9955-QOPOY,1,0,1,0,69,0,1,-0.1316705729320893,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.01
4385-ZKVNW,1,0,1,1,44,1,1,-0.3277626189516918,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
5446-DKWYW,0,1,1,1,61,1,1,0.0145675630825297,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0.01
2034-CGRHZ,1,1,0,0,24,1,1,1.269224298207953,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0.0
5797-APWZC,0,0,0,0,1,1,0,0.85876043916692,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.97
3683-QKIUE,0,0,0,0,6,1,1,-0.464029972965314,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.15
4228-ZGYUW,1,0,0,0,4,1,1,0.8404806721650927,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.21
9031-ZVQPT,1,0,1,0,72,1,1,1.443712983225396,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.03
2990-IAJSV,1,0,0,0,72,1,0,0.9052907551715716,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.03
8107-KNCIM,1,1,1,0,14,1,1,0.3436033691154218,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.04
9027-YFHQJ,1,0,0,0,7,1,1,-1.319855428050867,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-0.13
5176-LDKUH,0,0,0,0,48,1,0,0.3452651661155883,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.01
4644-OBGFZ,1,0,1,1,55,1,0,-1.504314895069307,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.01
7926-IJOOU,1,0,0,0,1,1,0,-1.510962083069971,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-1.0
6480-YAGIY,1,0,0,0,45,1,0,1.576656743238686,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.03
4029-HPFVY,1,0,0,0,3,1,1,0.1840708570994741,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.3
7602-DBTOU,0,0,1,0,71,1,0,-1.500991301068975,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.01
5345-BMKWB,1,0,1,0,8,1,0,-1.479387940066815,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.12
3519-ZKXGG,0,0,1,0,3,1,1,0.3685303241179136,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.3
5457-COLHT,1,0,1,1,69,1,0,0.5280628361338618,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0.02
6416-TVAIH,1,0,1,1,1,1,1,0.1242461650934937,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.98
5451-YHYPW,0,1,1,0,72,1,1,1.69464433025048,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.04
5108-ADXWO,1,0,0,0,11,1,1,0.290425865110106,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.06
7998-WNZEM,1,0,0,0,71,1,0,0.5264010391336954,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0.02
3066-RRJIO,0,0,0,0,1,1,1,0.1724382780983114,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.98
4664-NJCMS,0,0,1,0,33,0,0,-0.1732154979362424,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,-0.0
0307-BCOPK,0,0,0,0,16,1,0,-1.519271068070802,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.05
7629-WFGLW,0,1,1,0,56,1,0,1.026601936183699,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,0.03
2542-HYGIQ,0,0,0,0,1,1,0,-1.489358722067812,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-1.0
6715-OFDBP,1,0,0,0,5,1,1,0.1757618720986435,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.17
5016-LIPDW,1,0,1,1,57,1,0,-1.507638489069639,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.01
6481-LXPWL,1,0,1,1,56,0,1,-0.952598291014154,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,-0.0
1567-DSCIC,1,0,0,0,8,1,1,0.9717626351782166,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.08
2150-UWTFY,0,0,1,1,22,1,0,-0.1200379939309264,1,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.02
6124-ACRHJ,0,0,0,0,1,1,0,-1.496005910068476,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.0
9362-MWODR,0,0,0,1,40,1,1,-0.0219919709211252,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.0
9975-GPKZU,1,0,1,1,46,1,0,-1.496005910068476,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.01
9625-RZFUK,1,0,1,1,63,1,0,-1.497667707068642,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.01
5153-LXKDT,1,0,1,1,68,1,1,1.51018486323204,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0.03
5161-UBZXI,1,0,1,1,69,1,1,1.382226494219249,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0.03
1020-JPQOW,0,0,1,0,56,1,0,0.8570986421667539,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0.02
7919-ZODZZ,0,0,1,1,10,1,1,0.0378327210848555,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,-0.07
0565-JUPYD,1,0,0,0,63,1,0,1.320740005213102,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.03
6867-ACCZI,0,0,1,1,24,0,1,-0.4075288749596657,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,-0.02
5939-XAIXZ,0,0,0,0,19,1,1,-0.2878794909477048,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.03
9054-FOWNV,1,0,1,1,22,1,1,0.7972739501607736,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.01
2683-BPJSO,1,0,1,0,29,1,1,0.6543594081464871,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
2157-MXBJS,1,0,1,0,13,1,1,0.3502505571160864,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,-0.04
8207-VVMYB,0,0,1,0,70,1,1,-1.288281285047711,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.0
9732-EQMWY,0,0,1,0,49,1,0,1.151236711196158,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.02
9360-AHGNL,0,1,1,0,43,1,1,1.488581502229881,1,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0.03
1087-UDSIH,0,0,0,0,3,1,1,-1.500991301068975,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.33
5269-NRGDP,1,0,1,1,42,1,0,0.2787932861089434,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0.01
6195-MELTI,1,0,0,0,57,1,1,-0.3360716039525224,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.01
5485-WUYWF,1,1,0,0,2,1,0,0.0544506910865167,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,-0.48
2121-JAFOM,0,0,1,0,72,1,1,1.687997142249815,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.04
8818-DOPVL,0,1,0,0,46,1,1,1.319078208212936,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.02
2632-UCGVD,1,1,1,0,66,1,1,1.172840072198317,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,0.03
5445-PZWGX,1,0,0,0,62,1,0,1.237650155204796,1,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,0.03
1227-UDMZR,0,0,1,0,72,1,1,0.8770402061687477,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.03
5198-HQAEN,1,0,1,1,35,1,1,0.82884809316393,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0.01
9170-CCKOU,1,0,1,0,17,1,0,0.8454660631655913,1,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.02
